set_code,product_id,name,variant_codes
ASC,676056,Cynthia's Spiritomb - 244/217,H
ASC,676057,Galarian Obstagoon - 245/217,H
ASC,676058,Mawile - 246/217,H
ASC,676059,Dreepy - 247/217,H
ASC,676060,Drakloak - 248/217,H
ASC,676061,Larry's Staraptor - 249/217,H
ASC,676062,Fan Rotom - 250/217,H
ASC,676063,Sprigatito ex,H
ASC,676064,Stunfisk ex - 252/217,H
ASC,676065,Mega Audino ex - 253/217,H
ASC,676066,Anthea & Concordia - 254/217,H
ASC,676067,Black Belt's Training,H
ASC,676068,Boss's Orders [Corbeau] - 256/217,H
ASC,676069,Canari - 257/217,H
ASC,676070,Cheren,H
ASC,676071,Counter Gain - 259/217,H
ASC,676072,Glass Trumpet - 260/217,H
ASC,676073,Jamming Tower,H
ASC,676074,N's PP Up - 262/217,H
ASC,676075,Team Rocket's Transceiver - 263/217,H
ASC,676076,Ultra Ball - 264/217,H
ASC,676077,Mega Froslass ex - 265/217,H
ASC,676078,Mega Eelektross ex - 266/217,H
ASC,676079,Mega Diancie ex - 267/217,H
ASC,676080,Mega Hawlucha ex - 268/217,H
ASC,676081,Mega Gengar ex - 269/217,H
ASC,676082,Mega Scrafty ex - 270/217,H
ASC,676083,Mega Dragonite ex - 271/217,H
ASC,676084,Mega Meganium ex - 272/217,H
ASC,676085,Mega Emboar ex - 273/217,H
ASC,676086,Mega Feraligatr ex - 274/217,H
ASC,676087,Mega Froslass ex - 275/217,H
ASC,676088,Pikachu ex - 276/217,H
ASC,676089,Pikachu ex - 277/217,H
ASC,676090,Mega Eelektross ex - 278/217,H
ASC,676091,Iono's Bellibolt ex - 279/217,H
ASC,676092,Lillie's Clefairy ex - 280/217,H
ASC,676093,Team Rocket's Mewtwo ex - 281/217,H
ASC,676094,Mega Diancie ex - 282/217,H
ASC,676095,Mega Hawlucha ex - 283/217,H
ASC,676096,Mega Gengar ex - 284/217,H
ASC,676097,Mega Scrafty ex - 285/217,H
ASC,676098,N's Zoroark ex - 286/217,H
ASC,676099,Marnie's Grimmsnarl ex,H
ASC,676100,Fezandipiti ex - 288/217,H
ASC,676101,Steven's Metagross ex,H
ASC,676102,Mega Dragonite ex - 290/217,H
ASC,676103,Canari - 291/217,H
ASC,676104,Iris's Fighting Spirit - 292/217,H
ASC,676105,Surfer - 293/217,H
ASC,676106,Mega Charizard Y ex - 294/217,H
ASC,676107,Mega Dragonite ex - 295/217,H
ASC,676852,Erika's Oddish (Poke Ball),RH
ASC,676853,Erika's Gloom (Poke Ball),RH
ASC,676854,Erika's Bellsprout (Poke Ball),RH
ASC,676855,Erika's Weepinbell (Poke Ball),RH
ASC,676856,Erika's Victreebel (Poke Ball),RH
ASC,676857,Erika's Tangela - 007/217 (Poke Ball),RH
ASC,676858,Chikorita (Friend Ball),RH
ASC,676859,Bayleef (Friend Ball),RH
ASC,676860,Wurmple (Love Ball),RH
ASC,676861,Silcoon (Love Ball),RH
ASC,676862,Beautifly - 013/217 (Love Ball),RH
ASC,676863,Cascoon (Love Ball),RH
ASC,676864,Dustox - 015/217 (Love Ball),RH
ASC,676865,Budew - 016/217 (Friend Ball),RH
ASC,676866,Grubbin (Quick Ball),RH
ASC,676867,Team Rocket's Tarountula (Team Rocket),RH
ASC,676868,Team Rocket's Spidops (Team Rocket),RH
ASC,676869,Charmander (Friend Ball),RH
ASC,676870,Charmeleon (Friend Ball),RH
ASC,676871,Ethan's Slugma (Poke Ball),RH
ASC,676872,Ethan's Magcargo - 024/217 (Poke Ball),RH
ASC,676873,Entei (Quick Ball),RH
ASC,676874,Numel - 027/217 (Quick Ball),RH
ASC,676875,Camerupt (Quick Ball),RH
ASC,676876,Tepig (Friend Ball),RH
ASC,676877,Pignite (Friend Ball),RH
ASC,676878,N's Darumaka (Poke Ball),RH
ASC,676879,N's Darmanitan (Poke Ball),RH
ASC,676880,Salandit (Quick Ball),RH
ASC,676881,Salazzle - 035/217 (Quick Ball),RH
ASC,676882,Scorbunny - 036/217 (Friend Ball),RH
ASC,676883,Raboot (Friend Ball),RH
ASC,676884,Psyduck - 039/217 (Love Ball),RH
ASC,676885,Golduck (Love Ball),RH
ASC,676886,Totodile (Friend Ball),RH
ASC,676887,Croconaw (Friend Ball),RH
ASC,676888,Sneasel (Dusk Ball),RH
ASC,676889,Weavile - 045/217 (Dusk Ball),RH
ASC,676890,Snorunt - 046/217 (Love Ball),RH
ASC,676891,N's Vanillite (Poke Ball),RH
ASC,676892,N's Vanillish (Poke Ball),RH
ASC,676893,N's Vanilluxe (Poke Ball),RH
ASC,676894,Snom (Friend Ball),RH
ASC,676895,Frosmoth (Friend Ball),RH
ASC,676896,Glastrier (Friend Ball),RH
ASC,676897,Pikachu (Friend Ball),RH
ASC,676898,Raichu (Friend Ball),RH
ASC,676899,Tynamo (Quick Ball),RH
ASC,676900,Eelektrik (Quick Ball),RH
ASC,676901,Stunfisk (Quick Ball),RH
ASC,676902,Helioptile (Quick Ball),RH
ASC,676903,Heliolisk - 064/217 (Quick Ball),RH
ASC,676904,Charjabug (Quick Ball),RH
ASC,676905,Vikavolt - 066/217 (Quick Ball),RH
ASC,676906,Tapu Koko (Quick Ball),RH
ASC,676907,Iono's Tadbulb (Poke Ball),RH
ASC,676908,Iono's Wattrel - 071/217 (Poke Ball),RH
ASC,676909,Iono's Kilowattrel (Poke Ball),RH
ASC,676910,Clefairy (Love Ball),RH
ASC,676911,Clefable (Love Ball),RH
ASC,676912,Team Rocket's Exeggcute (Team Rocket),RH
ASC,676913,Team Rocket's Exeggutor (Team Rocket),RH
ASC,676914,Togepi (Love Ball),RH
ASC,676915,Togetic (Love Ball),RH
ASC,676916,Togekiss - 082/217 (Love Ball),RH
ASC,676917,Marill - 083/217 (Friend Ball),RH
ASC,676918,Misdreavus - 085/217 (Dusk Ball),RH
ASC,676919,Mismagius (Dusk Ball),RH
ASC,676920,Ralts (Love Ball),RH
ASC,676921,Kirlia (Love Ball),RH
ASC,676922,Shuppet (Dusk Ball),RH
ASC,676923,Banette - 091/217 (Dusk Ball),RH
ASC,676924,Rotom (Dusk Ball),RH
ASC,676925,Swirlix (Love Ball),RH
ASC,676926,Slurpuff - 094/217 (Love Ball),RH
ASC,676927,Hop's Phantump (Poke Ball),RH
ASC,676928,Hop's Trevenant - 096/217 (Poke Ball),RH
ASC,676929,Team Rocket's Mimikyu - 097/217 (Team Rocket),RH
ASC,676930,Spectrier (Dusk Ball),RH
ASC,676931,Munkidori (Dusk Ball),RH
ASC,676932,Team Rocket's Diglett (Team Rocket),RH
ASC,676933,Team Rocket's Dugtrio - 101/217 (Team Rocket),RH
ASC,676934,Hitmontop - 102/217 (Dusk Ball),RH
ASC,676935,Meditite (Quick Ball),RH
ASC,676936,Medicham - 104/217 (Quick Ball),RH
ASC,676937,Lunatone (Dusk Ball),RH
ASC,676938,Solrock (Dusk Ball),RH
ASC,676939,Groudon (Dusk Ball),RH
ASC,676940,Cynthia's Gible (Poke Ball),RH
ASC,676941,Cynthia's Gabite (Poke Ball),RH
ASC,676942,Riolu (Friend Ball),RH
ASC,676943,Pancham (Love Ball),RH
ASC,676944,Carbink - 117/217 (Love Ball),RH
ASC,676945,Rolycoly (Dusk Ball),RH
ASC,676946,Carkol (Dusk Ball),RH
ASC,676947,Coalossal (Dusk Ball),RH
ASC,676948,Okidogi (Friend Ball),RH
ASC,676949,Gastly (Dusk Ball),RH
ASC,676950,Haunter (Dusk Ball),RH
ASC,676951,Team Rocket's Murkrow (Team Rocket),RH
ASC,676952,Team Rocket's Honchkrow (Team Rocket),RH
ASC,676953,Poochyena (Dusk Ball),RH
ASC,676954,Mightyena - 129/217 (Dusk Ball),RH
ASC,676955,Galarian Zigzagoon (Dusk Ball),RH
ASC,676956,Galarian Linoone (Dusk Ball),RH
ASC,676957,Galarian Obstagoon - 132/217 (Dusk Ball),RH
ASC,676958,Cynthia's Spiritomb - 133/217 (Poke Ball),RH
ASC,676959,Scraggy (Quick Ball),RH
ASC,676960,N's Zorua (Poke Ball),RH
ASC,676961,Vullaby (Dusk Ball),RH
ASC,676962,Pangoro (Love Ball),RH
ASC,676963,Hoopa (Poke Ball),RH
ASC,676964,Pecharunt (Poke Ball),RH
ASC,676965,Mawile - 144/217 (Dusk Ball),RH
ASC,676966,Pawniard (Quick Ball),RH
ASC,676967,Bisharp (Quick Ball),RH
ASC,676968,Kingambit (Quick Ball),RH
ASC,676969,Dratini (Love Ball),RH
ASC,676970,Dragonair (Love Ball),RH
ASC,676971,Rayquaza (Friend Ball),RH
ASC,676972,N's Reshiram (Poke Ball),RH
ASC,676973,N's Zekrom (Poke Ball),RH
ASC,676974,Noibat (Friend Ball),RH
ASC,676975,Noivern (Friend Ball),RH
ASC,676976,Dreepy - 158/217 (Quick Ball),RH
ASC,676977,Drakloak - 159/217 (Quick Ball),RH
ASC,676978,Team Rocket's Meowth (Team Rocket),RH
ASC,676979,Larry's Dunsparce (Poke Ball),RH
ASC,676980,Skitty (Love Ball),RH
ASC,676981,Delcatty (Love Ball),RH
ASC,676982,Larry's Starly (Poke Ball),RH
ASC,676983,Larry's Staravia (Poke Ball),RH
ASC,676984,Larry's Staraptor - 170/217 (Poke Ball),RH
ASC,676985,Fan Rotom - 171/217 (Dusk Ball),RH
ASC,676986,Larry's Rufflet (Poke Ball),RH
ASC,676987,Larry's Braviary (Poke Ball),RH
ASC,676988,Larry's Komala (Poke Ball),RH
ASC,676989,Drampa (Friend Ball),RH
ASC,676990,Hop's Cramorant (Poke Ball),RH
ASC,676991,Terapagos (Love Ball),RH
ASC,676992,Erika's Oddish (Energy Symbol Pattern),RH
ASC,676993,Erika's Gloom (Energy Symbol Pattern),RH
ASC,676994,Erika's Bellsprout (Energy Symbol Pattern),RH
ASC,676995,Erika's Weepinbell (Energy Symbol Pattern),RH
ASC,676996,Erika's Victreebel (Energy Symbol Pattern),RH
ASC,676997,Erika's Tangela - 007/217 (Energy Symbol Pattern),RH
ASC,676998,Chikorita (Energy Symbol Pattern),RH
ASC,676999,Bayleef (Energy Symbol Pattern),RH
ASC,677000,Wurmple (Energy Symbol Pattern),RH
ASC,677001,Silcoon (Energy Symbol Pattern),RH
ASC,677002,Beautifly - 013/217 (Energy Symbol Pattern),RH
ASC,677003,Cascoon (Energy Symbol Pattern),RH
ASC,677004,Dustox - 015/217 (Energy Symbol Pattern),RH
ASC,677005,Budew - 016/217 (Energy Symbol Pattern),RH
ASC,677006,Grubbin (Energy Symbol Pattern),RH
ASC,677007,Team Rocket's Tarountula (Energy Symbol Pattern),RH
ASC,677008,Team Rocket's Spidops (Energy Symbol Pattern),RH
ASC,677009,Charmander (Energy Symbol Pattern),RH
ASC,677010,Charmeleon (Energy Symbol Pattern),RH
ASC,677011,Ethan's Slugma (Energy Symbol Pattern),RH
ASC,677012,Ethan's Magcargo - 024/217 (Energy Symbol Pattern),RH
ASC,677013,Entei (Energy Symbol Pattern),RH
ASC,677014,Numel - 027/217 (Energy Symbol Pattern),RH
ASC,677015,Camerupt (Energy Symbol Pattern),RH
ASC,677016,Tepig (Energy Symbol Pattern),RH
ASC,677017,Pignite (Energy Symbol Pattern),RH
ASC,677018,N's Darumaka (Energy Symbol Pattern),RH
ASC,677019,N's Darmanitan (Energy Symbol Pattern),RH
ASC,677020,Salandit (Energy Symbol Pattern),RH
ASC,677021,Salazzle - 035/217 (Energy Symbol Pattern),RH
ASC,677022,Scorbunny - 036/217 (Energy Symbol Pattern),RH
ASC,677023,Raboot (Energy Symbol Pattern),RH
ASC,677024,Psyduck - 039/217 (Energy Symbol Pattern),RH
ASC,677025,Golduck (Energy Symbol Pattern),RH
ASC,677026,Totodile (Energy Symbol Pattern),RH
ASC,677027,Croconaw (Energy Symbol Pattern),RH
ASC,677028,Sneasel (Energy Symbol Pattern),RH
ASC,677029,Weavile - 045/217 (Energy Symbol Pattern),RH
ASC,677030,Snorunt - 046/217 (Energy Symbol Pattern),RH
ASC,677031,N's Vanillite (Energy Symbol Pattern),RH
ASC,677032,N's Vanillish (Energy Symbol Pattern),RH
ASC,677033,N's Vanilluxe (Energy Symbol Pattern),RH
ASC,677034,Snom (Energy Symbol Pattern),RH
ASC,677035,Frosmoth (Energy Symbol Pattern),RH
ASC,677036,Glastrier (Energy Symbol Pattern),RH
ASC,677037,Pikachu (Energy Symbol Pattern),RH
ASC,677038,Raichu (Energy Symbol Pattern),RH
ASC,677039,Tynamo (Energy Symbol Pattern),RH
ASC,677040,Eelektrik (Energy Symbol Pattern),RH
ASC,677041,Stunfisk (Energy Symbol Pattern),RH
ASC,677042,Helioptile (Energy Symbol Pattern),RH
ASC,677043,Heliolisk - 064/217 (Energy Symbol Pattern),RH
ASC,677044,Charjabug (Energy Symbol Pattern),RH
ASC,677045,Vikavolt - 066/217 (Energy Symbol Pattern),RH
ASC,677046,Tapu Koko (Energy Symbol Pattern),RH
ASC,677047,Iono's Tadbulb (Energy Symbol Pattern),RH
ASC,677048,Iono's Wattrel - 071/217 (Energy Symbol Pattern),RH
ASC,677049,Iono's Kilowattrel (Energy Symbol Pattern),RH
ASC,677050,Clefairy (Energy Symbol Pattern),RH
ASC,677051,Clefable (Energy Symbol Pattern),RH
ASC,677052,Team Rocket's Exeggcute (Energy Symbol Pattern),RH
ASC,677053,Team Rocket's Exeggutor (Energy Symbol Pattern),RH
ASC,677054,Togepi (Energy Symbol Pattern),RH
ASC,677055,Togetic (Energy Symbol Pattern),RH
ASC,677056,Togekiss - 082/217 (Energy Symbol Pattern),RH
ASC,677057,Marill - 083/217 (Energy Symbol Pattern),RH
ASC,677058,Misdreavus - 085/217 (Energy Symbol Pattern),RH
ASC,677059,Mismagius (Energy Symbol Pattern),RH
ASC,677060,Ralts (Energy Symbol Pattern),RH
ASC,677061,Kirlia (Energy Symbol Pattern),RH
ASC,677062,Shuppet (Energy Symbol Pattern),RH
ASC,677063,Banette - 091/217 (Energy Symbol Pattern),RH
ASC,677064,Rotom (Energy Symbol Pattern),RH
ASC,677065,Swirlix (Energy Symbol Pattern),RH
ASC,677066,Slurpuff - 094/217 (Energy Symbol Pattern),RH
ASC,677067,Hop's Phantump (Energy Symbol Pattern),RH
ASC,677068,Hop's Trevenant - 096/217 (Energy Symbol Pattern),RH
ASC,677069,Team Rocket's Mimikyu - 097/217 (Energy Symbol Pattern),RH
ASC,677070,Spectrier (Energy Symbol Pattern),RH
ASC,677071,Munkidori (Energy Symbol Pattern),RH
ASC,677072,Team Rocket's Diglett (Energy Symbol Pattern),RH
ASC,677073,Team Rocket's Dugtrio - 101/217 (Energy Symbol Pattern),RH
ASC,677074,Hitmontop - 102/217 (Energy Symbol Pattern),RH
ASC,677075,Meditite (Energy Symbol Pattern),RH
ASC,677076,Medicham - 104/217 (Energy Symbol Pattern),RH
ASC,677077,Lunatone (Energy Symbol Pattern),RH
ASC,677078,Solrock (Energy Symbol Pattern),RH
ASC,677079,Groudon (Energy Symbol Pattern),RH
ASC,677080,Cynthia's Gible (Energy Symbol Pattern),RH
ASC,677081,Cynthia's Gabite (Energy Symbol Pattern),RH
ASC,677082,Riolu (Energy Symbol Pattern),RH
ASC,677083,Pancham (Energy Symbol Pattern),RH
ASC,677084,Carbink - 117/217 (Energy Symbol Pattern),RH
ASC,677085,Rolycoly (Energy Symbol Pattern),RH
ASC,677086,Carkol (Energy Symbol Pattern),RH
ASC,677087,Coalossal (Energy Symbol Pattern),RH
ASC,677088,Okidogi (Energy Symbol Pattern),RH
ASC,677089,Gastly (Energy Symbol Pattern),RH
ASC,677090,Haunter (Energy Symbol Pattern),RH
ASC,677091,Team Rocket's Murkrow (Energy Symbol Pattern),RH
ASC,677092,Team Rocket's Honchkrow (Energy Symbol Pattern),RH
ASC,677093,Poochyena (Energy Symbol Pattern),RH
ASC,677094,Mightyena - 129/217 (Energy Symbol Pattern),RH
ASC,677095,Galarian Zigzagoon (Energy Symbol Pattern),RH
ASC,677096,Galarian Linoone (Energy Symbol Pattern),RH
ASC,677097,Galarian Obstagoon - 132/217 (Energy Symbol Pattern),RH
ASC,677098,Cynthia's Spiritomb - 133/217 (Energy Symbol Pattern),RH
ASC,677099,Scraggy (Energy Symbol Pattern),RH
ASC,677100,N's Zorua (Energy Symbol Pattern),RH
ASC,677101,Vullaby (Energy Symbol Pattern),RH
ASC,677102,Pangoro (Energy Symbol Pattern),RH
ASC,677103,Hoopa (Energy Symbol Pattern),RH
ASC,677104,Pecharunt (Energy Symbol Pattern),RH
ASC,677105,Mawile - 144/217 (Energy Symbol Pattern),RH
ASC,677106,Pawniard (Energy Symbol Pattern),RH
ASC,677107,Bisharp (Energy Symbol Pattern),RH
ASC,677108,Kingambit (Energy Symbol Pattern),RH
ASC,677109,Dratini (Energy Symbol Pattern),RH
ASC,677110,Dragonair (Energy Symbol Pattern),RH
ASC,677111,Rayquaza (Energy Symbol Pattern),RH
ASC,677112,N's Reshiram (Energy Symbol Pattern),RH
ASC,677113,N's Zekrom (Energy Symbol Pattern),RH
ASC,677114,Noibat (Energy Symbol Pattern),RH
ASC,677115,Noivern (Energy Symbol Pattern),RH
ASC,677116,Dreepy - 158/217 (Energy Symbol Pattern),RH
ASC,677117,Drakloak - 159/217 (Energy Symbol Pattern),RH
ASC,677118,Team Rocket's Meowth (Energy Symbol Pattern),RH
ASC,677119,Larry's Dunsparce (Energy Symbol Pattern),RH
ASC,677120,Skitty (Energy Symbol Pattern),RH
ASC,677121,Delcatty (Energy Symbol Pattern),RH
ASC,677122,Larry's Starly (Energy Symbol Pattern),RH
ASC,677123,Larry's Staravia (Energy Symbol Pattern),RH
ASC,677124,Larry's Staraptor - 170/217 (Energy Symbol Pattern),RH
ASC,677125,Fan Rotom - 171/217 (Energy Symbol Pattern),RH
ASC,677126,Larry's Rufflet (Energy Symbol Pattern),RH
ASC,677127,Larry's Braviary (Energy Symbol Pattern),RH
ASC,677128,Larry's Komala (Energy Symbol Pattern),RH
ASC,677129,Drampa (Energy Symbol Pattern),RH
ASC,677130,Hop's Cramorant (Energy Symbol Pattern),RH
ASC,677131,Terapagos (Energy Symbol Pattern),RH
ASC,677186,Code Card - Ascended Heroes Booster Pack,N
ASC,679556,Ascended Heroes Mini Tin Display,N
ASC,679558,Ascended Heroes Elite Trainer Box Case,N
ASC,681333,Mega Evolution: Ascended Heroes Tech Sticker Collection Case,N
ASC,681339,Ascended Heroes Booster Bundle Case,N
ASC,681582,Code Card - Ascended Heroes Elite Trainer Box digital bundle,N
ASC,681583,Code Card - Ascended Heroes Pokemon Center Elite Trainer Box digital bundle,N
ASC,685000,Premium Poster Collection Case,N
ASC,685195,Mega Evolution: Ascended Heroes Collection case,N
ASC,687678,Code Card - Premium Poster Collection: Mega Gardevoir,N
ASC,687679,Code Card - Premium Poster Collection: Mega Lucario,N
ASC,689031,Ascended Heroes Mini Tin Display Case,N
ASC,691923,Mega Evolution: Ascended Heroes Collection [Set of 2],N
ASC,692362,Ascended Heroes Booster Bundle Display,N
ASC,692541,Costco Ascended Heroes Mega ex Box Bundle,N
ASC,702496,Ascended Heroes Tin [Mega Emboar ex],N
ASC,702497,Ascended Heroes Tin [Mega Feraligatr ex],N
ASC,702498,Ascended Heroes Tin [Mega Meganium ex],N
ASC,702500,Ascended Heroes Tin [Set of 3],N
ASC,702501,Ascended Heroes Tin Case,N
ASRTG,272472,Abomasnow,H
ASRTG,272473,Flapple,H
ASRTG,272474,Kingdra,H
ASRTG,272475,Frosmoth,H
ASRTG,272476,Gardevoir,H
ASRTG,272477,Wyrdeer,H
ASRTG,272478,Falinks,H
ASRTG,272479,Kleavor,H
ASRTG,272480,Mightyena,H
ASRTG,272481,Galarian Obstagoon,H
ASRTG,272482,Bronzong,H
ASRTG,272483,Hoothoot,H
ASRTG,272484,Starmie V,H
ASRTG,272485,Ice Rider Calyrex V,H
ASRTG,272486,Ice Rider Calyrex VMAX,H
ASRTG,272487,Galarian Articuno V,H
ASRTG,272488,Shadow Rider Calyrex V,H
ASRTG,272489,Shadow Rider Calyrex VMAX,H
ASRTG,272491,Galarian Zapdos V,H
ASRTG,272492,Galarian Moltres V,H
ASRTG,272493,Zacian V,H
ASRTG,272494,Zamazenta V,H
ASRTG,272495,Garchomp V,H
ASRTG,272496,Allister,H
ASRTG,272497,Bea,H
ASRTG,272498,Melony,H
ASRTG,272499,Milo,H
ASRTG,272500,Piers,H
ASRTG,272501,Ice Rider Calyrex VMAX (Secret),H
ASRTG,272502,Shadow Rider Calyrex VMAX (Secret),H
BCR,280555,Code Card - Boundaries Crossed Booster Pack,N
BCR,83521,Altaria,H
BCR,83658,Aspertia City Gym,"N,RH"
BCR,83664,Audino,"N,RH"
BCR,83686,Azumarill,"N,RH"
BCR,83802,Bellossom,"N,RH"
BCR,83816,Bianca (147 Full Art),H
BCR,83851,Black Kyurem,"N,RH"
BCR,83853,Black Kyurem EX,H
BCR,83857,Black Kyurem EX (145 Full Art),H
BCR,83896,Blastoise,"H,RH"
BCR,83932,Blitzle,"N,RH"
BCR,84045,Buneary,"N,RH"
BCR,84095,Camerupt,"N,RH"
BCR,84152,Celebi EX,H
BCR,84153,Celebi EX (141 Full Art),H
BCR,84192,Charizard,"H,RH"
BCR,84218,Charmander,"N,RH"
BCR,84234,Charmeleon,"N,RH"
BCR,84250,Cheren (148 Full Art),H
BCR,84311,Chinchou,"N,RH"
BCR,84416,Computer Search,H
BCR,84447,Cottonee,"N,RH"
BCR,84470,Cresselia EX,H
BCR,84471,Cresselia EX (143 Full Art),H
BCR,84479,Croagunk (64),"N,RH"
BCR,84480,Croagunk (65),"N,RH"
BCR,84510,Crustle,"H,RH"
BCR,84514,Cryogonal,"N,RH"
BCR,84517,Crystal Edge,H
BCR,84522,Crystal Wall,H
BCR,84716,Darmanitan,"N,RH"
BCR,84722,Darumaka,"N,RH"
BCR,84742,Delcatty,"N,RH"
BCR,84751,Delibird,"N,RH"
BCR,84795,Dewott,"N,RH"
BCR,84845,Ditto,"H,RH"
BCR,84994,Ducklett,"N,RH"
BCR,85014,Dunsparce,"N,RH"
BCR,85031,Dusclops,"N,RH"
BCR,85040,Dusknoir,"H,RH"
BCR,85055,Duskull,"N,RH"
BCR,85063,Dwebble,"N,RH"
BCR,85118,Electabuzz,"N,RH"
BCR,85124,Electivire,"H,RH"
BCR,85161,Electrode,"N,RH"
BCR,85185,Emboar,"H,RH"
BCR,85250,Energy Search,"N,RH"
BCR,85389,Farfetch'd,"N,RH"
BCR,85527,Flygon,"H,RH"
BCR,85565,Frillish,"N,RH"
BCR,85769,Gligar,"N,RH"
BCR,85775,Gliscor,"H,RH"
BCR,85787,Gloom,"N,RH"
BCR,85800,Gold Potion,H
BCR,85818,Golduck (34),"N,RH"
BCR,85819,Golduck (35),"N,RH"
BCR,85837,Golurk,H
BCR,85848,Gothita,"N,RH"
BCR,85858,Gothorita,"N,RH"
BCR,85900,Great Ball,"N,RH"
BCR,85972,Grumpig,"N,RH"
BCR,86066,Heracross,"N,RH"
BCR,86071,Herdier,"N,RH"
BCR,86235,Hugh,"N,RH"
BCR,86307,Jellicent,"N,RH"
BCR,86433,Keldeo (47),"H,RH"
BCR,86434,Keldeo (48),"N,RH"
BCR,86436,Keldeo EX,H
BCR,86439,Keldeo EX (142 Full Art),H
BCR,86483,Klink,"N,RH"
BCR,86595,Landorus EX,H
BCR,86596,Landorus EX (144 Full Art),H
BCR,86727,Liepard,"H,RH"
BCR,86796,Lilligant,"N,RH"
BCR,86800,Lillipup,"N,RH"
BCR,86828,Lopunny,"N,RH"
BCR,87134,Makuhita,"N,RH"
BCR,87152,Mandibuzz,"N,RH"
BCR,87222,Marill,"N,RH"
BCR,87299,Meloetta,"H,RH"
BCR,87328,Meowth,"N,RH"
BCR,87438,Mienfoo (86),"N,RH"
BCR,87439,Mienfoo (87),"N,RH"
BCR,87442,Mienshao,"N,RH"
BCR,87644,Munna,"N,RH"
BCR,87661,Musharna,"N,RH"
BCR,87817,Numel,"N,RH"
BCR,87846,Oddish,"N,RH"
BCR,87895,Oshawott,"N,RH"
BCR,87964,Patrat,"N,RH"
BCR,87993,Petilil,"N,RH"
BCR,88059,Pidove,"N,RH"
BCR,88062,Pignite,"N,RH"
BCR,88103,Pikachu,"N,RH"
BCR,88193,Poke Ball,"N,RH"
BCR,88348,Potion,"N,RH"
BCR,88441,Psyduck (32),"N,RH"
BCR,88442,Psyduck (33),"N,RH"
BCR,88459,Purrloin,"N,RH"
BCR,88607,Raticate,"N,RH"
BCR,88622,Rattata,"N,RH"
BCR,88803,Rocky Helmet,"N,RH"
BCR,88804,Rocky Helmet (Secret),H
BCR,88910,Samurott,"H,RH"
BCR,88927,Sandshrew,"N,RH"
BCR,88935,Sandslash,"N,RH"
BCR,88965,Scizor,"H,RH"
BCR,88970,Scolipede,"H,RH"
BCR,89006,Scyther,"N,RH"
BCR,89073,Serperior,"H,RH"
BCR,89078,Servine,"N,RH"
BCR,89110,Shaymin,"N,RH"
BCR,89244,Skarmory (95),"N,RH"
BCR,89245,Skarmory (96),"N,RH"
BCR,89269,Skitty,"N,RH"
BCR,89286,Skyla,"N,RH"
BCR,89287,Skyla (149 Full Art),H
BCR,89380,Snivy,"N,RH"
BCR,89393,Snorlax,"N,RH"
BCR,89464,Spinda,"N,RH"
BCR,89479,Spoink,"N,RH"
BCR,89497,Squirtle,"N,RH"
BCR,89572,Stoutland,"H,RH"
BCR,89687,Swanna,"N,RH"
BCR,89722,Switch,"N,RH"
BCR,89726,Swoobat,"N,RH"
BCR,89736,Taillow,"N,RH"
BCR,89749,Tangela,"N,RH"
BCR,89755,Tangrowth,"H,RH"
BCR,89884,Tepig,"N,RH"
BCR,89888,Terrakion,H
BCR,89936,Togepi,"N,RH"
BCR,90005,Town Map,"N,RH"
BCR,90010,Toxicroak,"N,RH"
BCR,90016,Tranquill,"N,RH"
BCR,90025,Trapinch,"N,RH"
BCR,90161,Unfezant,"N,RH"
BCR,90296,Venipede,"N,RH"
BCR,90339,Vibrava,"N,RH"
BCR,90347,Victini,"N,RH"
BCR,90382,Vileplume,"H,RH"
BCR,90423,Voltorb,"N,RH"
BCR,90431,Vullaby,"N,RH"
BCR,90492,Wartortle,"N,RH"
BCR,90497,Watchog,"N,RH"
BCR,90569,Whimsicott,"N,RH"
BCR,90572,Whirlipede,"N,RH"
BCR,90586,White Kyurem,"N,RH"
BCR,90588,White Kyurem EX,H
BCR,90592,White Kyurem EX (146 Full Art),H
BCR,90623,Wobbuffet,"N,RH"
BCR,90627,Woobat,"N,RH"
BCR,90731,Zebstrika,"H,RH"
BCR,98554,Boundaries Crossed Booster Pack,N
BKP,111278,XY BREAKpoint Booster Box,N
BKP,111279,XY BREAKpoint Booster Pack,N
BKP,111280,XY BREAKpoint Elite Trainer Box,N
BKP,111504,Chikorita,"N,RH"
BKP,111505,Bayleef,"N,RH"
BKP,111506,Meganium,"H,RH"
BKP,111507,Seedot,"N,RH"
BKP,111508,Kricketot,"N,RH"
BKP,111509,Kricketune,"N,RH"
BKP,111510,Petilil,"N,RH"
BKP,111511,Lilligant,"N,RH"
BKP,111512,Durant,"N,RH"
BKP,111513,Growlithe,"N,RH"
BKP,111514,Arcanine,"N,RH"
BKP,111515,Numel,"N,RH"
BKP,111516,Camerupt,"N,RH"
BKP,111517,Emboar EX,H
BKP,111518,Heatmor,"N,RH"
BKP,111519,Psyduck,"N,RH"
BKP,111520,Golduck,"N,RH"
BKP,111521,Golduck BREAK,H
BKP,111522,Slowpoke,"N,RH"
BKP,111523,Slowbro,"N,RH"
BKP,111524,Slowking,"H,RH"
BKP,111525,Shellder (22),"N,RH"
BKP,111526,Shellder (23),"N,RH"
BKP,111527,Cloyster,"N,RH"
BKP,111528,Staryu,"N,RH"
BKP,111529,Gyarados EX,H
